,ID,Date,District,Suspected_Local,Suspected_Foreign,Suspected_Total,TotalInfected
6,0927_Kurunegala,09-27,Kurunegala,0,0,0,11
7,0927_Polonnaruwa,09-27,Polonnaruwa,1,0,1,13
8,0927_Jaffna,09-27,Jaffna,0,0,0,7
9,0927_Ratnapura,09-27,Ratnapura,0,0,0,6
10,0927_Kegalle,09-27,Kegalle,0,0,0,4
11,0927_Moneragala,09-27,Moneragala,0,0,0,4
12,0927_Kalmunai,09-27,Kalmunai,0,0,0,2
13,0927_Matale,09-27,Matale,0,0,0,2
14,0927_Galle,09-27,Galle,0,0,0,2
15,0927_Ampara,09-27,Ampara,0,0,0,2
16,0927_Badulla,09-27,Badulla,0,0,0,1
17,0927_Matara,09-27,Matara,0,0,0,1
18,0927_Batticoloa,09-27,Batticoloa,2,0,2,1
19,0927_Hambantota,09-27,Hambantota,1,0,1,1
20,0927_Vavunia,09-27,Vavunia,0,0,0,0
21,0927_Trincomalee,09-27,Trincomalee,0,0,0,0
22,0927_Nuwaraeliya,09-27,Nuwaraeliya,0,0,0,0
23,0927_Kilinochchi,09-27,Kilinochchi,0,0,0,0
24,0927_Mannar,09-27,Mannar,0,0,0,0
25,0927_Mullativu,09-27,Mullativu,0,0,0,0
0,0929_Colombo,09-29,Colombo,23,0,23,160
1,0929_Gampaha,09-29,Gampaha,11,0,11,38
2,0929_Puttalam,09-29,Puttalam,5,0,5,35
3,0929_Kalutara,09-29,Kalutara,1,0,1,34
4,0929_Anuradhapura,09-29,Anuradhapura,1,0,1,20
5,0929_Kandy,09-29,Kandy,0,0,0,16
6,0929_Kurunegala,09-29,Kurunegala,0,0,0,11
7,0929_Polonnaruwa,09-29,Polonnaruwa,0,0,0,13
8,0929_Jaffna,09-29,Jaffna,0,0,0,7
9,0929_Ratnapura,09-29,Ratnapura,0,0,0,6
10,0929_Kegalle,09-29,Kegalle,0,0,0,4
11,0929_Moneragala,09-29,Moneragala,0,0,0,4
12,0929_Kalmunai,09-29,Kalmunai,0,0,0,2
13,0929_Matale,09-29,Matale,0,0,0,2
14,0929_Galle,09-29,Galle,0,0,0,2
15,0929_Ampara,09-29,Ampara,0,0,0,2
16,0929_Badulla,09-29,Badulla,0,0,0,1
17,0929_Matara,09-29,Matara,0,0,0,1
18,0929_Batticoloa,09-29,Batticoloa,4,0,4,1
19,0929_Hambantota,09-29,Hambantota,1,0,1,1
20,0929_Vavunia,09-29,Vavunia,0,0,0,0
21,0929_Trincomalee,09-29,Trincomalee,0,0,0,0
22,0929_Nuwaraeliya,09-29,Nuwaraeliya,0,0,0,0
23,0929_Kilinochchi,09-29,Kilinochchi,0,0,0,0
24,0929_Mannar,09-29,Mannar,0,0,0,0
25,0929_Mullativu,09-29,Mullativu,0,0,0,0
0,0930_Colombo,09-30,Colombo,16,0,16,160
1,0930_Gampaha,09-30,Gampaha,11,0,11,38
2,0930_Puttalam,09-30,Puttalam,4,0,4,35
3,0930_Kalutara,09-30,Kalutara,0,0,0,34
4,0930_Anuradhapura,09-30,Anuradhapura,0,0,0,20
5,0930_Kandy,09-30,Kandy,1,0,1,16
6,0930_Kurunegala,09-30,Kurunegala,0,0,0,11
7,0930_Polonnaruwa,09-30,Polonnaruwa,0,0,0,13
8,0930_Jaffna,09-30,Jaffna,0,0,0,7
9,0930_Ratnapura,09-30,Ratnapura,0,0,0,6
10,0930_Kegalle,09-30,Kegalle,0,0,0,4
11,0930_Moneragala,09-30,Moneragala,0,0,0,4
12,0930_Kalmunai,09-30,Kalmunai,0,0,0,2
13,0930_Matale,09-30,Matale,0,0,0,2
14,0930_Galle,09-30,Galle,0,0,0,2
15,0930_Ampara,09-30,Ampara,0,0,0,2
16,0930_Badulla,09-30,Badulla,0,0,0,1
17,0930_Matara,09-30,Matara,0,0,0,1
18,0930_Batticoloa,09-30,Batticoloa,5,0,5,1
19,0930_Hambantota,09-30,Hambantota,1,0,1,1
20,0930_Vavunia,09-30,Vavunia,0,0,0,0
21,0930_Trincomalee,09-30,Trincomalee,0,0,0,0
22,0930_Nuwaraeliya,09-30,Nuwaraeliya,0,0,0,0
23,0930_Kilinochchi,09-30,Kilinochchi,0,0,0,0
24,0930_Mannar,09-30,Mannar,0,0,0,0
25,0930_Mullativu,09-30,Mullativu,0,0,0,0
0,1001_Colombo,10-01,Colombo,33,0,33,160
1,1001_Gampaha,10-01,Gampaha,8,0,8,38
2,1001_Puttalam,10-01,Puttalam,2,0,2,35
3,1001_Kalutara,10-01,Kalutara,0,0,0,34
4,1001_Anuradhapura,10-01,Anuradhapura,0,0,0,20
5,1001_Kandy,10-01,Kandy,0,0,0,16
6,1001_Kurunegala,10-01,Kurunegala,1,0,1,11
7,1001_Polonnaruwa,10-01,Polonnaruwa,0,0,0,13
8,1001_Jaffna,10-01,Jaffna,0,0,0,7
9,1001_Ratnapura,10-01,Ratnapura,0,0,0,6
10,1001_Kegalle,10-01,Kegalle,0,0,0,4
11,1001_Moneragala,10-01,Moneragala,0,0,0,4
12,1001_Kalmunai,10-01,Kalmunai,0,0,0,2
13,1001_Matale,10-01,Matale,0,0,0,2
14,1001_Galle,10-01,Galle,0,0,0,2
15,1001_Ampara,10-01,Ampara,0,0,0,2
16,1001_Badulla,10-01,Badulla,0,0,0,1
17,1001_Matara,10-01,Matara,0,0,0,1
18,1001_Batticoloa,10-01,Batticoloa,5,0,5,1
19,1001_Hambantota,10-01,Hambantota,0,0,0,1
20,1001_Vavunia,10-01,Vavunia,0,0,0,0
21,1001_Trincomalee,10-01,Trincomalee,0,0,0,0
22,1001_Nuwaraeliya,10-01,Nuwaraeliya,0,0,0,0
23,1001_Kilinochchi,10-01,Kilinochchi,0,0,0,0
24,1001_Mannar,10-01,Mannar,0,0,0,0
25,1001_Mullativu,10-01,Mullativu,0,0,0,0
0,1002_Colombo,10-02,Colombo,21,0,21,160
1,1002_Gampaha,10-02,Gampaha,6,0,6,38
2,1002_Puttalam,10-02,Puttalam,0,0,0,35
3,1002_Kalutara,10-02,Kalutara,0,0,0,34
4,1002_Anuradhapura,10-02,Anuradhapura,0,0,0,20
5,1002_Kandy,10-02,Kandy,0,0,0,16
6,1002_Kurunegala,10-02,Kurunegala,1,0,1,11
7,1002_Polonnaruwa,10-02,Polonnaruwa,0,0,0,13
8,1002_Jaffna,10-02,Jaffna,0,0,0,7
9,1002_Ratnapura,10-02,Ratnapura,0,0,0,6
10,1002_Kegalle,10-02,Kegalle,0,0,0,4
11,1002_Moneragala,10-02,Moneragala,0,0,0,4
12,1002_Kalmunai,10-02,Kalmunai,0,0,0,2
13,1002_Matale,10-02,Matale,0,0,0,2
14,1002_Galle,10-02,Galle,0,0,0,2
15,1002_Ampara,10-02,Ampara,0,0,0,2
16,1002_Badulla,10-02,Badulla,0,0,0,1
17,1002_Matara,10-02,Matara,0,0,0,1
18,1002_Batticoloa,10-02,Batticoloa,8,0,8,1
19,1002_Hambantota,10-02,Hambantota,1,0,1,1
20,1002_Vavunia,10-02,Vavunia,0,0,0,0
21,1002_Trincomalee,10-02,Trincomalee,0,0,0,0
22,1002_Nuwaraeliya,10-02,Nuwaraeliya,0,0,0,0
23,1002_Kilinochchi,10-02,Kilinochchi,0,0,0,0
24,1002_Mannar,10-02,Mannar,0,0,0,0
25,1002_Mullativu,10-02,Mullativu,0,0,0,0
0,1003_Colombo,10-03,Colombo,22,0,22,160
1,1003_Gampaha,10-03,Gampaha,6,0,6,38
2,1003_Puttalam,10-03,Puttalam,1,0,1,35
3,1003_Kalutara,10-03,Kalutara,0,0,0,34
4,1003_Anuradhapura,10-03,Anuradhapura,0,0,0,20
5,1003_Kandy,10-03,Kandy,0,0,0,16
6,1003_Kurunegala,10-03,Kurunegala,0,0,0,11
7,1003_Polonnaruwa,10-03,Polonnaruwa,0,0,0,13
8,1003_Jaffna,10-03,Jaffna,0,0,0,7
9,1003_Ratnapura,10-03,Ratnapura,0,0,0,6
10,1003_Kegalle,10-03,Kegalle,0,0,0,4
11,1003_Moneragala,10-03,Moneragala,1,0,1,4
12,1003_Kalmunai,10-03,Kalmunai,0,0,0,2
13,1003_Matale,10-03,Matale,0,0,0,2
14,1003_Galle,10-03,Galle,0,0,0,2
15,1003_Ampara,10-03,Ampara,0,0,0,2
16,1003_Badulla,10-03,Badulla,0,0,0,1
17,1003_Matara,10-03,Matara,0,0,0,1
18,1003_Batticoloa,10-03,Batticoloa,8,0,8,1
19,1003_Hambantota,10-03,Hambantota,1,0,1,1
20,1003_Vavunia,10-03,Vavunia,0,0,0,0
21,1003_Trincomalee,10-03,Trincomalee,0,0,0,0
22,1003_Nuwaraeliya,10-03,Nuwaraeliya,0,0,0,0
23,1003_Kilinochchi,10-03,Kilinochchi,0,0,0,0
24,1003_Mannar,10-03,Mannar,0,0,0,0
25,1003_Mullativu,10-03,Mullativu,0,0,0,0
0,1004_Colombo,10-04,Colombo,21,0,21,160
1,1004_Gampaha,10-04,Gampaha,6,0,6,39
2,1004_Puttalam,10-04,Puttalam,6,0,6,35
3,1004_Kalutara,10-04,Kalutara,1,0,1,34
4,1004_Anuradhapura,10-04,Anuradhapura,0,0,0,20
5,1004_Kandy,10-04,Kandy,0,0,0,16
6,1004_Kurunegala,10-04,Kurunegala,0,0,0,11
7,1004_Polonnaruwa,10-04,Polonnaruwa,0,0,0,13
8,1004_Jaffna,10-04,Jaffna,0,0,0,7
9,1004_Ratnapura,10-04,Ratnapura,0,0,0,6
10,1004_Kegalle,10-04,Kegalle,0,0,0,4
11,1004_Moneragala,10-04,Moneragala,0,0,0,4
12,1004_Kalmunai,10-04,Kalmunai,0,0,0,2
13,1004_Matale,10-04,Matale,0,0,0,2
14,1004_Galle,10-04,Galle,0,0,0,2
15,1004_Ampara,10-04,Ampara,0,0,0,2
16,1004_Badulla,10-04,Badulla,0,0,0,1
17,1004_Matara,10-04,Matara,0,0,0,1
18,1004_Batticoloa,10-04,Batticoloa,8,0,8,1
19,1004_Hambantota,10-04,Hambantota,0,0,0,1
20,1004_Vavunia,10-04,Vavunia,0,0,0,0
21,1004_Trincomalee,10-04,Trincomalee,0,0,0,0
22,1004_Nuwaraeliya,10-04,Nuwaraeliya,0,0,0,0
23,1004_Kilinochchi,10-04,Kilinochchi,0,0,0,0
24,1004_Mannar,10-04,Mannar,0,0,0,0
25,1004_Mullativu,10-04,Mullativu,0,0,0,0
0,1005_Colombo,10-05,Colombo,32,0,32,160
1,1005_Gampaha,10-05,Gampaha,11,0,11,38
2,1005_Puttalam,10-05,Puttalam,6,0,6,35
3,1005_Kalutara,10-05,Kalutara,0,0,0,34
4,1005_Anuradhapura,10-05,Anuradhapura,1,0,1,20
5,1005_Kandy,10-05,Kandy,0,0,0,16
6,1005_Kurunegala,10-05,Kurunegala,2,0,2,11
7,1005_Polonnaruwa,10-05,Polonnaruwa,0,0,0,13
8,1005_Jaffna,10-05,Jaffna,0,0,0,7
9,1005_Ratnapura,10-05,Ratnapura,0,0,0,6
10,1005_Kegalle,10-05,Kegalle,0,0,0,4
11,1005_Moneragala,10-05,Moneragala,2,0,2,4
12,1005_Kalmunai,10-05,Kalmunai,0,0,0,2
13,1005_Matale,10-05,Matale,0,0,0,2
14,1005_Galle,10-05,Galle,0,0,0,2
15,1005_Ampara,10-05,Ampara,0,0,0,2
16,1005_Badulla,10-05,Badulla,0,0,0,1
17,1005_Matara,10-05,Matara,0,0,0,1
18,1005_Batticoloa,10-05,Batticoloa,2,0,2,1
19,1005_Hambantota,10-05,Hambantota,0,0,0,1
20,1005_Vavunia,10-05,Vavunia,0,0,0,0
21,1005_Trincomalee,10-05,Trincomalee,0,0,0,0
22,1005_Nuwaraeliya,10-05,Nuwaraeliya,0,0,0,0
23,1005_Kilinochchi,10-05,Kilinochchi,0,0,0,0
24,1005_Mannar,10-05,Mannar,0,0,0,0
25,1005_Mullativu,10-05,Mullativu,0,0,0,0
0,1006_Colombo,10-06,Colombo,64,0,64,160
1,1006_Gampaha,10-06,Gampaha,47,0,47,38
2,1006_Puttalam,10-06,Puttalam,5,0,5,35
3,1006_Kalutara,10-06,Kalutara,4,0,4,34
4,1006_Anuradhapura,10-06,Anuradhapura,2,0,2,20
5,1006_Kandy,10-06,Kandy,0,0,0,16
6,1006_Kurunegala,10-06,Kurunegala,4,0,4,11
7,1006_Polonnaruwa,10-06,Polonnaruwa,6,0,6,13
8,1006_Jaffna,10-06,Jaffna,1,0,1,7
9,1006_Ratnapura,10-06,Ratnapura,0,0,0,6
10,1006_Kegalle,10-06,Kegalle,0,0,0,4
11,1006_Moneragala,10-06,Moneragala,0,0,0,4
12,1006_Kalmunai,10-06,Kalmunai,0,0,0,2
13,1006_Matale,10-06,Matale,0,0,0,2
14,1006_Galle,10-06,Galle,0,0,0,2
15,1006_Ampara,10-06,Ampara,0,0,0,2
16,1006_Badulla,10-06,Badulla,0,0,0,1
17,1006_Matara,10-06,Matara,0,0,0,1
18,1006_Batticoloa,10-06,Batticoloa,2,0,2,1
19,1006_Hambantota,10-06,Hambantota,3,0,3,1
20,1006_Vavunia,10-06,Vavunia,2,0,2,0
21,1006_Trincomalee,10-06,Trincomalee,0,0,0,0
22,1006_Nuwaraeliya,10-06,Nuwaraeliya,0,0,0,0
23,1006_Kilinochchi,10-06,Kilinochchi,0,0,0,0
24,1006_Mannar,10-06,Mannar,0,0,0,0
25,1006_Mullativu,10-06,Mullativu,0,0,0,0
0,1007_Colombo,10-07,Colombo,74,0,74,160
1,1007_Gampaha,10-07,Gampaha,65,0,65,38
2,1007_Puttalam,10-07,Puttalam,8,0,8,35
3,1007_Kalutara,10-07,Kalutara,4,0,4,34
4,1007_Anuradhapura,10-07,Anuradhapura,11,0,11,20
5,1007_Kandy,10-07,Kandy,0,0,0,16
6,1007_Kurunegala,10-07,Kurunegala,6,0,6,11
7,1007_Polonnaruwa,10-07,Polonnaruwa,9,0,9,13
8,1007_Jaffna,10-07,Jaffna,1,0,1,7
9,1007_Ratnapura,10-07,Ratnapura,6,0,6,6
10,1007_Kegalle,10-07,Kegalle,0,0,0,4
11,1007_Moneragala,10-07,Moneragala,2,0,2,4
12,1007_Kalmunai,10-07,Kalmunai,0,0,0,2
13,1007_Matale,10-07,Matale,0,0,0,2
14,1007_Galle,10-07,Galle,5,0,5,2
15,1007_Ampara,10-07,Ampara,0,0,0,2
16,1007_Badulla,10-07,Badulla,3,0,3,1
17,1007_Matara,10-07,Matara,0,0,0,1
18,1007_Batticoloa,10-07,Batticoloa,2,0,2,1
19,1007_Hambantota,10-07,Hambantota,3,0,3,1
20,1007_Vavunia,10-07,Vavunia,2,0,2,0
21,1007_Trincomalee,10-07,Trincomalee,0,0,0,0
22,1007_Nuwaraeliya,10-07,Nuwaraeliya,0,0,0,0
23,1007_Kilinochchi,10-07,Kilinochchi,0,0,0,0
24,1007_Mannar,10-07,Mannar,0,0,0,0
25,1007_Mullativu,10-07,Mullativu,0,0,0,0
0,1008_Colombo,10-08,Colombo,126,0,126,160
1,1008_Gampaha,10-08,Gampaha,74,0,74,38
2,1008_Puttalam,10-08,Puttalam,21,0,21,35
3,1008_Kalutara,10-08,Kalutara,5,0,5,34
4,1008_Anuradhapura,10-08,Anuradhapura,13,0,13,20
5,1008_Kandy,10-08,Kandy,2,0,2,16
6,1008_Kurunegala,10-08,Kurunegala,21,0,21,11
7,1008_Polonnaruwa,10-08,Polonnaruwa,3,0,3,13
8,1008_Jaffna,10-08,Jaffna,0,0,0,7
9,1008_Ratnapura,10-08,Ratnapura,2,0,2,6
10,1008_Kegalle,10-08,Kegalle,0,0,0,4
11,1008_Moneragala,10-08,Moneragala,4,0,4,4
12,1008_Kalmunai,10-08,Kalmunai,0,0,0,2
13,1008_Matale,10-08,Matale,0,0,0,2
14,1008_Galle,10-08,Galle,3,0,3,2
15,1008_Ampara,10-08,Ampara,0,0,0,2
16,1008_Badulla,10-08,Badulla,3,0,3,1
17,1008_Matara,10-08,Matara,0,0,0,1
18,1008_Batticoloa,10-08,Batticoloa,8,0,8,1
19,1008_Hambantota,10-08,Hambantota,0,0,0,1
20,1008_Vavunia,10-08,Vavunia,4,0,4,0
21,1008_Trincomalee,10-08,Trincomalee,0,0,0,0
22,1008_Nuwaraeliya,10-08,Nuwaraeliya,0,0,0,0
23,1008_Kilinochchi,10-08,Kilinochchi,0,0,0,0
24,1008_Mannar,10-08,Mannar,0,0,0,0
25,1008_Mullativu,10-08,Mullativu,0,0,0,0
0,1009_Colombo,10-09,Colombo,168,0,168,160
1,1009_Gampaha,10-09,Gampaha,103,0,103,38
2,1009_Puttalam,10-09,Puttalam,18,0,18,35
3,1009_Kalutara,10-09,Kalutara,9,0,9,34
4,1009_Anuradhapura,10-09,Anuradhapura,6,0,6,20
5,1009_Kandy,10-09,Kandy,3,0,3,16
6,1009_Kurunegala,10-09,Kurunegala,19,0,19,11
7,1009_Polonnaruwa,10-09,Polonnaruwa,4,0,4,13
8,1009_Jaffna,10-09,Jaffna,3,0,3,7
9,1009_Ratnapura,10-09,Ratnapura,4,0,4,6
10,1009_Kegalle,10-09,Kegalle,0,0,0,4
11,1009_Moneragala,10-09,Moneragala,0,0,0,4
12,1009_Kalmunai,10-09,Kalmunai,0,0,0,2
13,1009_Matale,10-09,Matale,0,0,0,2
14,1009_Galle,10-09,Galle,6,0,6,2
15,1009_Ampara,10-09,Ampara,0,0,0,2
16,1009_Badulla,10-09,Badulla,1,0,1,1
17,1009_Matara,10-09,Matara,0,0,0,1
18,1009_Batticoloa,10-09,Batticoloa,2,0,2,1
19,1009_Hambantota,10-09,Hambantota,0,0,0,1
20,1009_Vavunia,10-09,Vavunia,4,0,4,0
21,1009_Trincomalee,10-09,Trincomalee,0,0,0,0
22,1009_Nuwaraeliya,10-09,Nuwaraeliya,0,0,0,0
23,1009_Kilinochchi,10-09,Kilinochchi,0,0,0,0
24,1009_Mannar,10-09,Mannar,0,0,0,0
25,1009_Mullativu,10-09,Mullativu,0,0,0,0
0,1010_Colombo,10-10,Colombo,163,0,163,160
1,1010_Gampaha,10-10,Gampaha,100,0,100,38
2,1010_Puttalam,10-10,Puttalam,16,0,16,35
3,1010_Kalutara,10-10,Kalutara,8,0,8,34
4,1010_Anuradhapura,10-10,Anuradhapura,9,0,9,20
5,1010_Kandy,10-10,Kandy,4,0,4,16
6,1010_Kurunegala,10-10,Kurunegala,16,0,16,11
7,1010_Polonnaruwa,10-10,Polonnaruwa,6,0,6,13
8,1010_Jaffna,10-10,Jaffna,3,0,3,7
9,1010_Ratnapura,10-10,Ratnapura,0,0,0,6
10,1010_Kegalle,10-10,Kegalle,0,0,0,4
11,1010_Moneragala,10-10,Moneragala,4,0,4,4
12,1010_Kalmunai,10-10,Kalmunai,0,0,0,2
13,1010_Matale,10-10,Matale,0,0,0,2
14,1010_Galle,10-10,Galle,5,0,5,2
15,1010_Ampara,10-10,Ampara,0,0,0,2
16,1010_Badulla,10-10,Badulla,1,0,1,1
17,1010_Matara,10-10,Matara,0,0,0,1
18,1010_Batticoloa,10-10,Batticoloa,2,0,2,1
19,1010_Hambantota,10-10,Hambantota,0,0,0,1
20,1010_Vavunia,10-10,Vavunia,4,0,4,0
21,1010_Trincomalee,10-10,Trincomalee,0,0,0,0
22,1010_Nuwaraeliya,10-10,Nuwaraeliya,0,0,0,0
23,1010_Kilinochchi,10-10,Kilinochchi,0,0,0,0
24,1010_Mannar,10-10,Mannar,0,0,0,0
25,1010_Mullativu,10-10,Mullativu,0,0,0,0
0,1011_Colombo,10-11,Colombo,127,0,127,160
1,1011_Gampaha,10-11,Gampaha,75,0,75,38
2,1011_Puttalam,10-11,Puttalam,18,0,18,35
3,1011_Kalutara,10-11,Kalutara,5,0,5,34
4,1011_Anuradhapura,10-11,Anuradhapura,9,0,9,20
5,1011_Kandy,10-11,Kandy,8,0,8,16
6,1011_Kurunegala,10-11,Kurunegala,6,0,6,11
7,1011_Polonnaruwa,10-11,Polonnaruwa,5,0,5,13
8,1011_Jaffna,10-11,Jaffna,0,0,0,7
9,1011_Ratnapura,10-11,Ratnapura,2,0,2,6
10,1011_Kegalle,10-11,Kegalle,0,0,0,4
11,1011_Moneragala,10-11,Moneragala,7,0,7,4
12,1011_Kalmunai,10-11,Kalmunai,0,0,0,2
13,1011_Matale,10-11,Matale,0,0,0,2
14,1011_Galle,10-11,Galle,6,0,6,2
15,1011_Ampara,10-11,Ampara,0,0,0,2
16,1011_Badulla,10-11,Badulla,0,0,0,1
17,1011_Matara,10-11,Matara,0,0,0,1
18,1011_Batticoloa,10-11,Batticoloa,0,0,0,1
19,1011_Hambantota,10-11,Hambantota,0,0,0,1
20,1011_Vavunia,10-11,Vavunia,4,0,4,0
21,1011_Trincomalee,10-11,Trincomalee,0,0,0,0
22,1011_Nuwaraeliya,10-11,Nuwaraeliya,0,0,0,0
23,1011_Kilinochchi,10-11,Kilinochchi,0,0,0,0
24,1011_Mannar,10-11,Mannar,0,0,0,0
25,1011_Mullativu,10-11,Mullativu,0,0,0,0
0,1012_Colombo,10-12,Colombo,185,0,185,160
1,1012_Gampaha,10-12,Gampaha,68,0,68,38
2,1012_Puttalam,10-12,Puttalam,18,0,18,35
3,1012_Kalutara,10-12,Kalutara,3,0,3,34
4,1012_Anuradhapura,10-12,Anuradhapura,11,0,11,20
5,1012_Kandy,10-12,Kandy,2,0,2,16
6,1012_Kurunegala,10-12,Kurunegala,2,0,2,11
7,1012_Polonnaruwa,10-12,Polonnaruwa,7,0,7,13
8,1012_Jaffna,10-12,Jaffna,2,0,2,7
9,1012_Ratnapura,10-12,Ratnapura,1,0,1,6
10,1012_Kegalle,10-12,Kegalle,0,0,0,4
11,1012_Moneragala,10-12,Moneragala,2,0,2,4
12,1012_Kalmunai,10-12,Kalmunai,0,0,0,2
13,1012_Matale,10-12,Matale,0,0,0,2
14,1012_Galle,10-12,Galle,2,0,2,2
15,1012_Ampara,10-12,Ampara,0,0,0,2
16,1012_Badulla,10-12,Badulla,2,0,2,1
17,1012_Matara,10-12,Matara,0,0,0,1
18,1012_Batticoloa,10-12,Batticoloa,1,0,1,1
19,1012_Hambantota,10-12,Hambantota,0,0,0,1
20,1012_Vavunia,10-12,Vavunia,0,0,0,0
21,1012_Trincomalee,10-12,Trincomalee,0,0,0,0
22,1012_Nuwaraeliya,10-12,Nuwaraeliya,0,0,0,0
23,1012_Kilinochchi,10-12,Kilinochchi,0,0,0,0
24,1012_Mannar,10-12,Mannar,0,0,0,0
25,1012_Mullativu,10-12,Mullativu,0,0,0,0
0,1013_Colombo,10-13,Colombo,273,0,273,160
1,1013_Gampaha,10-13,Gampaha,91,0,91,38
2,1013_Puttalam,10-13,Puttalam,15,0,15,35
3,1013_Kalutara,10-13,Kalutara,3,0,3,34
4,1013_Anuradhapura,10-13,Anuradhapura,2,0,2,20
5,1013_Kandy,10-13,Kandy,4,0,4,16
6,1013_Kurunegala,10-13,Kurunegala,19,0,19,11
7,1013_Polonnaruwa,10-13,Polonnaruwa,9,0,9,13
8,1013_Jaffna,10-13,Jaffna,3,0,3,7
9,1013_Ratnapura,10-13,Ratnapura,2,0,2,6
10,1013_Kegalle,10-13,Kegalle,0,0,0,4
11,1013_Moneragala,10-13,Moneragala,7,0,7,4
12,1013_Kalmunai,10-13,Kalmunai,0,0,0,2
13,1013_Matale,10-13,Matale,0,0,0,2
14,1013_Galle,10-13,Galle,3,0,3,2
15,1013_Ampara,10-13,Ampara,0,0,0,2
16,1013_Badulla,10-13,Badulla,0,0,0,1
17,1013_Matara,10-13,Matara,0,0,0,1
18,1013_Batticoloa,10-13,Batticoloa,1,0,1,1
19,1013_Hambantota,10-13,Hambantota,0,0,0,1
20,1013_Vavunia,10-13,Vavunia,0,0,0,0
21,1013_Trincomalee,10-13,Trincomalee,0,0,0,0
22,1013_Nuwaraeliya,10-13,Nuwaraeliya,0,0,0,0
23,1013_Kilinochchi,10-13,Kilinochchi,0,0,0,0
24,1013_Mannar,10-13,Mannar,0,0,0,0
25,1013_Mullativu,10-13,Mullativu,0,0,0,0
0,1014_Colombo,10-14,Colombo,174,0,174,160
1,1014_Gampaha,10-14,Gampaha,62,0,62,38
2,1014_Puttalam,10-14,Puttalam,13,0,13,35
3,1014_Kalutara,10-14,Kalutara,6,0,6,34
4,1014_Anuradhapura,10-14,Anuradhapura,12,0,12,20
5,1014_Kandy,10-14,Kandy,4,0,4,16
6,1014_Kurunegala,10-14,Kurunegala,5,0,5,11
7,1014_Polonnaruwa,10-14,Polonnaruwa,4,0,4,13
8,1014_Jaffna,10-14,Jaffna,0,0,0,7
9,1014_Ratnapura,10-14,Ratnapura,3,0,3,6
10,1014_Kegalle,10-14,Kegalle,0,0,0,4
11,1014_Moneragala,10-14,Moneragala,7,0,7,4
12,1014_Kalmunai,10-14,Kalmunai,0,0,0,2
13,1014_Matale,10-14,Matale,0,0,0,2
14,1014_Galle,10-14,Galle,3,0,3,2
15,1014_Ampara,10-14,Ampara,0,0,0,2
16,1014_Badulla,10-14,Badulla,0,0,0,1
17,1014_Matara,10-14,Matara,0,0,0,1
18,1014_Batticoloa,10-14,Batticoloa,0,0,0,1
19,1014_Hambantota,10-14,Hambantota,0,0,0,1
20,1014_Vavunia,10-14,Vavunia,0,0,0,0
21,1014_Trincomalee,10-14,Trincomalee,0,0,0,0
22,1014_Nuwaraeliya,10-14,Nuwaraeliya,0,0,0,0
23,1014_Kilinochchi,10-14,Kilinochchi,0,0,0,0
24,1014_Mannar,10-14,Mannar,0,0,0,0
25,1014_Mullativu,10-14,Mullativu,0,0,0,0
0,1015_Colombo,10-15,Colombo,213,0,213,160
1,1015_Gampaha,10-15,Gampaha,58,0,58,38
2,1015_Puttalam,10-15,Puttalam,10,0,10,35
3,1015_Kalutara,10-15,Kalutara,4,0,4,34
4,1015_Anuradhapura,10-15,Anuradhapura,6,0,6,20
5,1015_Kandy,10-15,Kandy,1,0,1,16
6,1015_Kurunegala,10-15,Kurunegala,4,0,4,11
7,1015_Polonnaruwa,10-15,Polonnaruwa,4,0,4,13
8,1015_Jaffna,10-15,Jaffna,1,0,1,7
9,1015_Ratnapura,10-15,Ratnapura,2,0,2,6
10,1015_Kegalle,10-15,Kegalle,0,0,0,4
11,1015_Moneragala,10-15,Moneragala,3,0,3,4
12,1015_Kalmunai,10-15,Kalmunai,0,0,0,2
13,1015_Matale,10-15,Matale,0,0,0,2
14,1015_Galle,10-15,Galle,1,0,1,2
15,1015_Ampara,10-15,Ampara,0,0,0,2
16,1015_Badulla,10-15,Badulla,2,0,2,1
17,1015_Matara,10-15,Matara,0,0,0,1
18,1015_Batticoloa,10-15,Batticoloa,2,0,2,1
19,1015_Hambantota,10-15,Hambantota,0,0,0,1
20,1015_Vavunia,10-15,Vavunia,0,0,0,0
21,1015_Trincomalee,10-15,Trincomalee,0,0,0,0
22,1015_Nuwaraeliya,10-15,Nuwaraeliya,0,0,0,0
23,1015_Kilinochchi,10-15,Kilinochchi,0,0,0,0
24,1015_Mannar,10-15,Mannar,0,0,0,0
25,1015_Mullativu,10-15,Mullativu,0,0,0,0
0,1016_Colombo,10-16,Colombo,217,0,217,160
1,1016_Gampaha,10-16,Gampaha,54,0,54,38
2,1016_Puttalam,10-16,Puttalam,11,0,11,35
3,1016_Kalutara,10-16,Kalutara,5,0,5,34
4,1016_Anuradhapura,10-16,Anuradhapura,6,0,6,20
5,1016_Kandy,10-16,Kandy,6,0,6,16
6,1016_Kurunegala,10-16,Kurunegala,4,0,4,11
7,1016_Polonnaruwa,10-16,Polonnaruwa,5,0,5,13
8,1016_Jaffna,10-16,Jaffna,0,0,0,7
9,1016_Ratnapura,10-16,Ratnapura,0,0,0,6
10,1016_Kegalle,10-16,Kegalle,0,0,0,4
11,1016_Moneragala,10-16,Moneragala,0,0,0,4
